query	taxid	go	multi_taxids_confidence	go_id_confidence	adhesion	secretion	host_cell_death	antibiotic	invasion	evasion	cytotoxicity	degrade_ecm	disable_organ	size	organism	gene_name	uniprot	uniprot evalue
@SRR7638291.1209249	1151391	GO:0006629;GO:0046677;GO:0016740;GO:0050071	1151391:1,1157486:1,565658:1	GO:0006629[1.0];GO:0046677[1.0];GO:0016740[1.0];GO:0050071[1.0]	0	0	0	1	0	0	0	0	0	76	Clostridioides difficile Y384	Phosphatidylglycerol lysyltransferase	T4JJZ5	6.5e-06
@SRR7638291.1209845	1604	GO:0052910;GO:0032259;GO:0008649;GO:0031167;GO:0000179;GO:0052908;GO:0008168;GO:0046677;GO:0000154;GO:0016740;GO:0003723	1604:1,1284:1,1314:1,997874:1,820:1,457402:1,1502:1,1352:1,1496:1,665953:1,936595:1,562:1,1305:1,1354:1,546340:1,47770:1,1351:1,516950:1,1598:1,1313:1,1379:1,226185:1,936596:1,1311:1,1307:1,77133:1,556260:1,485:1	GO:0052910[1.0];GO:0032259[1.0];GO:0008649[1.0];GO:0031167[1.0];GO:0000179[1.0];GO:0052908[1.0];GO:0008168[1.0];GO:0046677[1.0];GO:0000154[1.0];GO:0016740[1.0];GO:0003723[1.0]	0	0	0	1	0	0	0	0	0	75	Lactobacillus amylovorus	rRNA adenine N-6-methyltransferase	P10738	3.2e-05
@SRR7638291.1210933	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	5.5e-05
@SRR7638291.1211769	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1,49283:1,1397:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	68	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	4.1e-04
@SRR7638291.1215753	280336	GO:0030655;GO:0046677;GO:0016787;GO:0008800	280336:1,682892:1,683079:1,1074432:1,1074435:1,683080:1,211968:1,1074436:1,58095:1,28144:1,280338:1,562:1,280337:1,682902:1,624:1,550:1,573:1,77133:1	GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0];GO:0008800[1.0]	0	0	0	1	0	0	0	0	0	76	Kluyvera sp. N03-0462	Beta-lactamase	Q840M4	8.5e-06
@SRR7638291.1218948	280336	GO:0030655;GO:0046677;GO:0016787;GO:0008800	280336:1,571:1,683079:1,1074432:1,73098:1,1074436:1,58095:1,28144:1,280338:1,1261127:1,562:1,280337:1,90371:1,624:1,77133:1,550:1,573:1	GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0];GO:0008800[1.0]	0	0	0	1	0	0	0	0	0	60	Kluyvera sp. N03-0462	Beta-lactamase OXY-1	P22391	1.3e-01
@SRR7638291.1219161	529885	GO:0006629;GO:0046677;GO:0016740;GO:0050071	529885:1,1244155:1,1139219:1,768486:1,1134806:1,565663:1,1157486:1,1158604:1	GO:0006629[1.0];GO:0046677[1.0];GO:0016740[1.0];GO:0050071[1.0]	0	0	0	1	0	0	0	0	0	58	Enterococcus faecium E980	Phosphatidylglycerol lysyltransferase	I6T015	1.6e-01
@SRR7638291.1219581	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	67	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	2.2e-05
@SRR7638291.1220507	1157486	GO:0006629;GO:0046677;GO:0016740;GO:0050071	1157486:1,1244155:1	GO:0006629[1.0];GO:0046677[1.0];GO:0016740[1.0];GO:0050071[1.0]	0	0	0	1	0	0	0	0	0	75	Enterococcus faecium EnGen0191	Phosphatidylglycerol lysyltransferase	S4FH20	5.7e-02
@SRR7638291.1222493	280336	GO:0030655;GO:0046677;GO:0016787;GO:0008800	280336:1,562:1,280337:1,1074432:1,1074435:1,211968:1,1074436:1,58095:1,624:1,28144:1,280338:1,573:1,550:1	GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0];GO:0008800[1.0]	0	0	0	1	0	0	0	0	0	75	Kluyvera sp. N03-0462	Beta-lactamase Toho-2	O69395	3.8e-06
@SRR7638291.1223113	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	6.5e-06
@SRR7638291.1226561	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	63	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	2.3e-04
@SRR7638291.1228990	1604	GO:0052910;GO:0032259;GO:0008649;GO:0031167;GO:0000179;GO:0052908;GO:0008168;GO:0046677;GO:0000154;GO:0016740;GO:0003723	1604:1,1314:1,997874:1,1134799:1,820:1,457402:1,1502:1,1352:1,1613:1,1496:1,665953:1,936595:1,562:1,1305:1,1354:1,546340:1,47770:1,1351:1,1349:1,516950:1,1598:1,1313:1,1379:1,226185:1,936596:1,1311:1,1307:1,77133:1,556260:1	GO:0052910[1.0];GO:0032259[1.0];GO:0008649[1.0];GO:0031167[1.0];GO:0000179[1.0];GO:0052908[1.0];GO:0008168[1.0];GO:0046677[1.0];GO:0000154[1.0];GO:0016740[1.0];GO:0003723[1.0]	0	0	0	1	0	0	0	0	0	76	Lactobacillus amylovorus	rRNA adenine N-6-methyltransferase	P21236	3.8e-06
@SRR7638291.1229368	280336	GO:0030655;GO:0046677;GO:0016787;GO:0008800	280336:1,682892:1,1074432:1,1074435:1,683080:1,211968:1,1074436:1,58095:1,28144:1,280338:1,562:1,280337:1,682902:1,624:1,550:1,573:1,77133:1	GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0];GO:0008800[1.0]	0	0	0	1	0	0	0	0	0	76	Kluyvera sp. N03-0462	Beta-lactamase	Q840M4	1.1e-05
@SRR7638291.1231810	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	5.0e-06
@SRR7638291.1233040	280336	GO:0030655;GO:0046677;GO:0016787;GO:0008800	280336:1,562:1,280337:1,1074432:1,1074435:1,211968:1,58095:1,624:1,28144:1,280338:1,573:1,550:1,77133:1	GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0];GO:0008800[1.0]	0	0	0	1	0	0	0	0	0	75	Kluyvera sp. N03-0462	Beta-lactamase Toho-2	O69395	4.0e-03
@SRR7638291.1234774	31675	GO:0008233;GO:0046080;GO:0008152;GO:0006226;GO:0003824;GO:0006310;GO:0046718;GO:0000287;GO:0003677;GO:0075713;GO:0004518;GO:0004190;GO:0003676;GO:0090305;GO:0004170;GO:0046081;GO:0003964;GO:0016787;GO:0090503;GO:0002134;GO:0004533;GO:0006508;GO:0016740;GO:0004519;GO:0015074;GO:0044826;GO:0004523;GO:0008270;GO:0016779;GO:0046872;GO:0090502;GO:0006278	31675:1,11670:1,11665:1	GO:0008233[1.0];GO:0046080[1.0];GO:0008152[1.0];GO:0006226[1.0];GO:0003824[1.0];GO:0006310[1.0];GO:0046718[1.0];GO:0000287[1.0];GO:0003677[1.0];GO:0075713[1.0];GO:0004518[1.0];GO:0004190[1.0];GO:0003676[1.0];GO:0090305[1.0];GO:0004170[1.0];GO:0046081[1.0];GO:0003964[1.0];GO:0016787[1.0];GO:0090503[1.0];GO:0002134[1.0];GO:0004533[1.0];GO:0006508[1.0];GO:0016740[1.0];GO:0004519[1.0];GO:0015074[1.0];GO:0044826[1.0];GO:0004523[1.0];GO:0008270[1.0];GO:0016779[1.0];GO:0046872[1.0];GO:0090502[1.0];GO:0006278[1.0]	0	0	0	0	1	0	0	0	0	74	Equine infectious anemia virus (clone CL22)	Pol polyprotein	P11204	7.9e-09
@SRR7638291.1238534	31675	GO:0008233;GO:0008152;GO:0006226;GO:0003824;GO:0006310;GO:0046718;GO:0000287;GO:0003677;GO:0075713;GO:0004518;GO:0004190;GO:0003676;GO:0090305;GO:0004170;GO:0046081;GO:0003964;GO:0016787;GO:0090503;GO:0002134;GO:0004533;GO:0006508;GO:0016740;GO:0004519;GO:0015074;GO:0044826;GO:0004523;GO:0008270;GO:0016779;GO:0046872;GO:0090502;GO:0006278	31675:0.905,11665:0.905	GO:0008233[1.0];GO:0008152[1.0];GO:0006226[1.0];GO:0003824[1.0];GO:0006310[1.0];GO:0046718[1.0];GO:0000287[1.0];GO:0003677[1.0];GO:0075713[1.0];GO:0004518[1.0];GO:0004190[1.0];GO:0003676[1.0];GO:0090305[1.0];GO:0004170[1.0];GO:0046081[1.0];GO:0003964[1.0];GO:0016787[1.0];GO:0090503[1.0];GO:0002134[1.0];GO:0004533[1.0];GO:0006508[1.0];GO:0016740[1.0];GO:0004519[1.0];GO:0015074[1.0];GO:0044826[1.0];GO:0004523[1.0];GO:0008270[1.0];GO:0016779[1.0];GO:0046872[1.0];GO:0090502[1.0];GO:0006278[1.0]	0	0	0	0	1	0	0	0	0	76	Equine infectious anemia virus (clone CL22)	Pol polyprotein	P32542	2.8e-01
@SRR7638291.1239371	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.9e-05
@SRR7638291.1239426	562	GO:0052910;GO:0032259;GO:0008649;GO:0031167;GO:0000179;GO:0052908;GO:0008168;GO:0046677;GO:0000154;GO:0016740;GO:0003723	562:1,1314:1,1305:1,1351:1,516950:1,1313:1,226185:1,1311:1,1496:1,77133:1	GO:0052910[1.0];GO:0032259[1.0];GO:0008649[1.0];GO:0031167[1.0];GO:0000179[1.0];GO:0052908[1.0];GO:0008168[1.0];GO:0046677[1.0];GO:0000154[1.0];GO:0016740[1.0];GO:0003723[1.0]	0	0	0	1	0	0	0	0	0	54	Escherichia coli	rRNA adenine N-6-methyltransferase	P21236	4.5e-01
@SRR7638291.1239488	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	2.5e-05
@SRR7638291.1243875	565663	GO:0004812;GO:0006629;GO:0046677;GO:0016740;GO:0050071	565663:0.917,565659:0.917,1158553:0.917,1138917:0.917,565658:0.917,1244155:0.917,1134802:0.917	GO:0004812[1.0];GO:0006629[1.0];GO:0046677[1.0];GO:0016740[1.0];GO:0050071[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium Com15	Phosphatidylglycerol lysyltransferase	J8ZHF7	2.6e-02
@SRR7638291.1244177	31675	GO:0008233;GO:0008152;GO:0006226;GO:0003824;GO:0006310;GO:0046718;GO:0000287;GO:0003677;GO:0075713;GO:0004518;GO:0004190;GO:0003676;GO:0090305;GO:0004170;GO:0046081;GO:0003964;GO:0016787;GO:0090503;GO:0002134;GO:0004533;GO:0006508;GO:0016740;GO:0004519;GO:0015074;GO:0044826;GO:0004523;GO:0008270;GO:0016779;GO:0046872;GO:0090502;GO:0006278	31675:1,11670:1,11665:1	GO:0008233[1.0];GO:0008152[1.0];GO:0006226[1.0];GO:0003824[1.0];GO:0006310[1.0];GO:0046718[1.0];GO:0000287[1.0];GO:0003677[1.0];GO:0075713[1.0];GO:0004518[1.0];GO:0004190[1.0];GO:0003676[1.0];GO:0090305[1.0];GO:0004170[1.0];GO:0046081[1.0];GO:0003964[1.0];GO:0016787[1.0];GO:0090503[1.0];GO:0002134[1.0];GO:0004533[1.0];GO:0006508[1.0];GO:0016740[1.0];GO:0004519[1.0];GO:0015074[1.0];GO:0044826[1.0];GO:0004523[1.0];GO:0008270[1.0];GO:0016779[1.0];GO:0046872[1.0];GO:0090502[1.0];GO:0006278[1.0]	0	0	0	0	1	0	0	0	0	76	Equine infectious anemia virus (clone CL22)	Pol polyprotein	P11204	5.3e-08
@SRR7638291.1245017	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1,1397:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	3.2e-05
@SRR7638291.1245791	566546	GO:0009058;GO:0008152;GO:0003824;GO:0006629;GO:0055114;GO:0099619;GO:0046493;GO:0016491;GO:0009245;GO:0046677;GO:0016616;GO:0016742;GO:0016740;GO:0016829;GO:0099618;GO:0009103;GO:0050662	566546:1,869687:1,358708:1,331112:1,83334:1,300269:1,550677:1,1169339:1,585056:1,1182725:1,1432555:1,656414:1,1403943:1,1268986:1,595496:1,1440052:1,932676:1,300268:1,869681:1,766158:1,1169321:1,766145:1,1169349:1,344609:1,1268998:1,562:1,766143:1,766138:1,766141:1,331111:1,1182673:1,656444:1,300267:1,766147:1,1182659:0.958,1182732:0.958	GO:0009058[1.0];GO:0008152[1.0];GO:0003824[1.0];GO:0006629[1.0];GO:0055114[1.0];GO:0099619[1.0];GO:0046493[1.0];GO:0016491[1.0];GO:0009245[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0016742[1.0];GO:0016740[1.0];GO:0016829[1.0];GO:0099618[1.0];GO:0009103[1.0];GO:0050662[1.0]	0	0	0	1	0	0	0	0	0	75	Escherichia coli W	Bifunctional polymyxin resistance protein ArnA	A7ZP73	2.2e-06
@SRR7638291.1246164	1604	GO:0052910;GO:0032259;GO:0008649;GO:0031167;GO:0000179;GO:0052908;GO:0008168;GO:0046677;GO:0000154;GO:0016740;GO:0003723	1604:1,1284:1,1314:1,997874:1,820:1,457402:1,1502:1,1352:1,1496:1,665953:1,936595:1,562:1,1354:1,1305:1,546340:1,47770:1,1351:1,1349:1,516950:1,1598:1,1313:1,1379:1,226185:1,936596:1,1311:1,1307:1,77133:1,556260:1	GO:0052910[1.0];GO:0032259[1.0];GO:0008649[1.0];GO:0031167[1.0];GO:0000179[1.0];GO:0052908[1.0];GO:0008168[1.0];GO:0046677[1.0];GO:0000154[1.0];GO:0016740[1.0];GO:0003723[1.0]	0	0	0	1	0	0	0	0	0	76	Lactobacillus amylovorus	rRNA adenine N-6-methyltransferase	P21236	6.1e-04
@SRR7638291.1248523	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	3.2e-05
@SRR7638291.1251385	31675	GO:0008233;GO:0008152;GO:0006226;GO:0003824;GO:0006310;GO:0046718;GO:0000287;GO:0003677;GO:0075713;GO:0004518;GO:0004190;GO:0003676;GO:0090305;GO:0004170;GO:0046081;GO:0003964;GO:0016787;GO:0090503;GO:0002134;GO:0004533;GO:0006508;GO:0016740;GO:0004519;GO:0015074;GO:0044826;GO:0004523;GO:0008270;GO:0016779;GO:0046872;GO:0090502;GO:0006278	31675:1,11672:1,11670:1,11665:1	GO:0008233[1.0];GO:0008152[1.0];GO:0006226[1.0];GO:0003824[1.0];GO:0006310[1.0];GO:0046718[1.0];GO:0000287[1.0];GO:0003677[1.0];GO:0075713[1.0];GO:0004518[1.0];GO:0004190[1.0];GO:0003676[1.0];GO:0090305[1.0];GO:0004170[1.0];GO:0046081[1.0];GO:0003964[1.0];GO:0016787[1.0];GO:0090503[1.0];GO:0002134[1.0];GO:0004533[1.0];GO:0006508[1.0];GO:0016740[1.0];GO:0004519[1.0];GO:0015074[1.0];GO:0044826[1.0];GO:0004523[1.0];GO:0008270[1.0];GO:0016779[1.0];GO:0046872[1.0];GO:0090502[1.0];GO:0006278[1.0]	0	0	0	0	1	0	0	0	0	59	Equine infectious anemia virus (clone CL22)	Pol polyprotein	P11204	7.4e-02
@SRR7638291.1254185	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1,49283:0.96	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	4.7e-04
@SRR7638291.1254194	1157486	GO:0008360;GO:0046677;GO:0009252;GO:0016787;GO:0050380;GO:0071555;GO:0016311	1157486:1,529885:0.96	GO:0008360[1.0];GO:0046677[1.0];GO:0009252[1.0];GO:0016787[1.0];GO:0050380[1.0];GO:0071555[1.0];GO:0016311[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium EnGen0191	Undecaprenyl-diphosphatase	R2P249	1.6e-07
@SRR7638291.1255449	1604	GO:0052910;GO:0032259;GO:0008649;GO:0031167;GO:0000179;GO:0052908;GO:0008168;GO:0046677;GO:0000154;GO:0016740;GO:0003723	1604:1,1284:1,1314:1,457402:1,1502:1,1352:1,1496:1,562:1,1354:1,546340:1,1351:1,47770:1,1349:1,516950:1,1598:1,1313:1,226185:1,936596:1,29391:1,1311:1,1079026:1,1307:1,77133:0.958	GO:0052910[1.0];GO:0032259[1.0];GO:0008649[1.0];GO:0031167[1.0];GO:0000179[1.0];GO:0052908[1.0];GO:0008168[1.0];GO:0046677[1.0];GO:0000154[1.0];GO:0016740[1.0];GO:0003723[1.0]	0	0	0	1	0	0	0	0	0	76	Lactobacillus amylovorus	rRNA adenine N-6-methyltransferase	P10738	5.5e-05
@SRR7638291.1255787	1157486	GO:0008360;GO:0046677;GO:0009252;GO:0016787;GO:0050380;GO:0071555;GO:0016311	1157486:1,529885:0.944	GO:0008360[1.0];GO:0046677[1.0];GO:0009252[1.0];GO:0016787[1.0];GO:0050380[1.0];GO:0071555[1.0];GO:0016311[1.0]	0	0	0	1	0	0	0	0	0	55	Enterococcus faecium EnGen0191	Undecaprenyl-diphosphatase	R2P249	1.4e-02
@SRR7638291.1255872	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.9e-05
@SRR7638291.1256203	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	4.2e-05
@SRR7638291.1256735	588	GO:0030655;GO:0046677;GO:0016787;GO:0008800	588:1,280336:1,470:1,682892:1,683079:1,1074432:1,1074435:1,73098:1,683080:1,211968:1,1074436:1,58095:1,61648:1,28144:1,280338:1,587:1,562:1,280337:1,90371:1,682902:1,51288:1,624:1,573:1,550:1,77133:1,584:1	GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0];GO:0008800[1.0]	0	0	0	1	0	0	0	0	0	76	Providencia stuartii	Beta-lactamase CTX-M-2	P74841	4.2e-05
@SRR7638291.1257485	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1,49283:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	57	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.3e-01
@SRR7638291.1258619	1157486	GO:0008360;GO:0046677;GO:0009252;GO:0016787;GO:0050380;GO:0071555;GO:0016311	1157486:1,1158604:1	GO:0008360[1.0];GO:0046677[1.0];GO:0009252[1.0];GO:0016787[1.0];GO:0050380[1.0];GO:0071555[1.0];GO:0016311[1.0]	0	0	0	1	0	0	0	0	0	44	Enterococcus faecium EnGen0191	Undecaprenyl-diphosphatase	R2S3B0	1.8e+00
@SRR7638291.1258899	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	4.7e-04
@SRR7638291.1262099	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:0.96	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	3.2e-05
@SRR7638291.1262741	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	73	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	3.0e+00
@SRR7638291.1262814	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	42	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	2.3e+00
@SRR7638291.1263283	1158553	GO:0004812;GO:0006629;GO:0046677;GO:0016740;GO:0050071	1158553:1,565658:1,1244155:1,1134802:1,565659:1,565663:1,1138917:1,1158604:0.958	GO:0004812[1.0];GO:0006629[1.0];GO:0046677[1.0];GO:0016740[1.0];GO:0050071[1.0]	0	0	0	1	0	0	0	0	0	74	Enterococcus faecium EnGen0263	Phosphatidylglycerol lysyltransferase	J8ZHF7	1.2e-04
@SRR7638291.1265791	1604	GO:0052910;GO:0032259;GO:0008649;GO:0031167;GO:0000179;GO:0052908;GO:0008168;GO:0046677;GO:0000154;GO:0016740;GO:0003723	1604:1,1284:1,1314:1,997874:1,1134799:1,820:1,457402:1,1502:1,1352:1,1613:1,1496:1,665953:1,936595:1,562:1,1305:1,1354:1,546340:1,47770:1,1351:1,516950:1,1598:1,1313:1,1379:1,226185:1,29391:1,1311:1,1307:1,77133:1,556260:1	GO:0052910[1.0];GO:0032259[1.0];GO:0008649[1.0];GO:0031167[1.0];GO:0000179[1.0];GO:0052908[1.0];GO:0008168[1.0];GO:0046677[1.0];GO:0000154[1.0];GO:0016740[1.0];GO:0003723[1.0]	0	0	0	1	0	0	0	0	0	75	Lactobacillus amylovorus	rRNA adenine N-6-methyltransferase	P10738	1.0e-06
@SRR7638291.1270911	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1,49283:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	4.8e-01
@SRR7638291.1271968	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1,49283:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	75	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	3.2e-05
@SRR7638291.1272215	280336	GO:0030655;GO:0046677;GO:0016787;GO:0008800	280336:1,571:1,683079:1,1074432:1,73098:1,1074436:1,58095:1,28144:1,280338:1,1261127:1,562:1,280337:1,90371:1,624:1,77133:1,550:1,573:1	GO:0030655[1.0];GO:0046677[1.0];GO:0016787[1.0];GO:0008800[1.0]	0	0	0	1	0	0	0	0	0	65	Kluyvera sp. N03-0462	Beta-lactamase OXY-1	P22391	3.7e-02
@SRR7638291.1272316	529885	GO:0008360;GO:0016310;GO:0046677;GO:0009252;GO:0016787;GO:0016301;GO:0050380;GO:0071555;GO:0016311	529885:1,1263069:1,1260356:1,768486:1,500632:1,1157486:1,565661:1,1158604:1	GO:0008360[1.0];GO:0016310[1.0];GO:0046677[1.0];GO:0009252[1.0];GO:0016787[1.0];GO:0016301[1.0];GO:0050380[1.0];GO:0071555[1.0];GO:0016311[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium E980	Undecaprenyl-diphosphatase	I6S3T9	9.4e-05
@SRR7638291.1272616	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1,49283:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	7.2e-05
@SRR7638291.1273726	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	71	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	1.1e-02
@SRR7638291.1274848	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	59	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	5.7e-02
@SRR7638291.1278255	1352	GO:0055114;GO:0016491;GO:0046677;GO:0016616;GO:0071555;GO:0051287	1352:1	GO:0055114[1.0];GO:0016491[1.0];GO:0046677[1.0];GO:0016616[1.0];GO:0071555[1.0];GO:0051287[1.0]	0	0	0	1	0	0	0	0	0	76	Enterococcus faecium	D-specific alpha-keto acid dehydrogenase	Q05709	5.5e-05
