query	taxid	go	multi_taxids_confidence	go_id_confidence	adhesion	secretion	host_cell_death	antibiotic	invasion	evasion	cytotoxicity	degrade_ecm	disable_organ	size	organism	gene_name	uniprot	uniprot evalue
NODE_217_length_316_cov_1.275720_g212_i0	243233	GO:0008150;GO:0003674	243233:0.686	GO:0008150[1.0];GO:0003674[1.0]	0	0	0	0	0	0	0	0	0	316	Methylococcus capsulatus str. Bath	Uncharacterized protein	Q603S8	3.7e-10
NODE_218_length_316_cov_1.197531_g213_i0	10090	GO:0015031;GO:0019003;GO:0003924;GO:0009306;GO:0006904;GO:0032869;GO:0030859;GO:0017157;GO:0031489;GO:0098641;GO:0007409;GO:0090150;GO:0016192;GO:0072659;GO:1903361;GO:0045200;GO:0006893;GO:0097051;GO:0098609;GO:0003674;GO:0000166;GO:0016197;GO:0071786;GO:0005515;GO:0006886;GO:0043001;GO:0005525;GO:0051021;GO:0043312;GO:0032482;GO:0019882;GO:0061564;GO:0071236	10090:1,13616:1,109478:1,9606:1,9785:1,8637:0.985,9430:0.985	GO:0015031[1.0];GO:0019003[1.0];GO:0003924[1.0];GO:0009306[1.0];GO:0006904[1.0];GO:0032869[1.0];GO:0030859[1.0];GO:0017157[1.0];GO:0031489[1.0];GO:0098641[1.0];GO:0007409[1.0];GO:0090150[1.0];GO:0016192[1.0];GO:0072659[1.0];GO:1903361[1.0];GO:0045200[1.0];GO:0006893[1.0];GO:0097051[1.0];GO:0098609[1.0];GO:0003674[1.0];GO:0000166[1.0];GO:0016197[1.0];GO:0071786[1.0];GO:0005515[1.0];GO:0006886[1.0];GO:0043001[1.0];GO:0005525[1.0];GO:0051021[1.0];GO:0043312[1.0];GO:0032482[1.0];GO:0019882[1.0];GO:0061564[1.0];GO:0071236[1.0]	0	0	0	0	0	0	0	0	0	316	Mus musculus	Ras-related protein Rab-10	S7PQH1	5.9e-32
NODE_219_length_315_cov_1.524793_g214_i0	9606	GO:0016055;GO:0030518;GO:0045893;GO:0003682;GO:0030374;GO:0010628;GO:0000980;GO:1903508;GO:0070016;GO:0007165;GO:0045944;GO:0043565;GO:0003712;GO:0006351;GO:0044212;GO:0008013;GO:0005515;GO:0008022;GO:0003713	9606:1	GO:0016055[1.0];GO:0030518[1.0];GO:0045893[1.0];GO:0003682[1.0];GO:0030374[1.0];GO:0010628[1.0];GO:0000980[1.0];GO:1903508[1.0];GO:0070016[1.0];GO:0007165[1.0];GO:0045944[1.0];GO:0043565[1.0];GO:0003712[1.0];GO:0006351[1.0];GO:0044212[1.0];GO:0008013[1.0];GO:0005515[1.0];GO:0008022[1.0];GO:0003713[1.0]	0	0	0	0	0	0	0	0	0	315	Homo sapiens	Calcium-binding and coiled-coil domain-containing protein 1	Q9P1Z2	8.7e-36
NODE_220_length_314_cov_3.385892_g215_i0	9606	GO:0008150;GO:0003674	9606:0.753	GO:0008150[1.0];GO:0003674[1.0]	0	0	0	0	0	0	0	0	0	314	Homo sapiens	Interferon-inducible mRNA (cDNA 1-8)	Q14617	4.2e-22
NODE_221_length_314_cov_0.954357_g216_i0	10090	GO:0008150;GO:0003674	10090:0.582	GO:0008150[1.0];GO:0003674[1.0]	0	0	0	0	0	0	0	0	0	314	Mus musculus	Membrane-spanning 4-domains subfamily A member 6D	Q99N07	2.5e-19
NODE_222_length_313_cov_1.575000_g217_i0	61853	GO:0007166;GO:0070555;GO:0031018;GO:0008360;GO:0090303;GO:0014070;GO:0050709;GO:0043086;GO:0031532;GO:0042063;GO:0046883;GO:0005509;GO:0002685;GO:0045920;GO:0042127;GO:0005102;GO:0030073;GO:0070459;GO:0030850;GO:0018149;GO:0004859;GO:0032355;GO:0048306;GO:0098641;GO:0042493;GO:0005544;GO:0071385;GO:0045629;GO:0032743;GO:0002376;GO:0002548;GO:0007186;GO:1900087;GO:0010165;GO:0006909;GO:0007165;GO:0071621;GO:2000483;GO:0002250;GO:0019834;GO:0030216;GO:0098609;GO:1900138;GO:0051384;GO:0046632;GO:0070365;GO:0043434;GO:0042803;GO:0005543;GO:0006954;GO:0097350;GO:0005198;GO:0031340;GO:0042102;GO:0001780;GO:0044849;GO:0043065;GO:0003697;GO:0050482;GO:0005515;GO:1990814;GO:0045087;GO:0070301;GO:0043066;GO:0033676;GO:0031960;GO:0019221;GO:0032652;GO:0031394;GO:0030674;GO:0035924;GO:0032508;GO:0090050;GO:0033031;GO:0014839;GO:0003727;GO:0045627;GO:0050727;GO:0046872;GO:0009725;GO:0007187	61853:1,9606:1,9601:1,9598:0.99,9595:0.99	GO:0007166[1.0];GO:0070555[1.0];GO:0031018[1.0];GO:0008360[1.0];GO:0090303[1.0];GO:0014070[1.0];GO:0050709[1.0];GO:0043086[1.0];GO:0031532[1.0];GO:0042063[1.0];GO:0046883[1.0];GO:0005509[1.0];GO:0002685[1.0];GO:0045920[1.0];GO:0042127[1.0];GO:0005102[1.0];GO:0030073[1.0];GO:0070459[1.0];GO:0030850[1.0];GO:0018149[1.0];GO:0004859[1.0];GO:0032355[1.0];GO:0048306[1.0];GO:0098641[1.0];GO:0042493[1.0];GO:0005544[1.0];GO:0071385[1.0];GO:0045629[1.0];GO:0032743[1.0];GO:0002376[1.0];GO:0002548[1.0];GO:0007186[1.0];GO:1900087[1.0];GO:0010165[1.0];GO:0006909[1.0];GO:0007165[1.0];GO:0071621[1.0];GO:2000483[1.0];GO:0002250[1.0];GO:0019834[1.0];GO:0030216[1.0];GO:0098609[1.0];GO:1900138[1.0];GO:0051384[1.0];GO:0046632[1.0];GO:0070365[1.0];GO:0043434[1.0];GO:0042803[1.0];GO:0005543[1.0];GO:0006954[1.0];GO:0097350[1.0];GO:0005198[1.0];GO:0031340[1.0];GO:0042102[1.0];GO:0001780[1.0];GO:0044849[1.0];GO:0043065[1.0];GO:0003697[1.0];GO:0050482[1.0];GO:0005515[1.0];GO:1990814[1.0];GO:0045087[1.0];GO:0070301[1.0];GO:0043066[1.0];GO:0033676[1.0];GO:0031960[1.0];GO:0019221[1.0];GO:0032652[1.0];GO:0031394[1.0];GO:0030674[1.0];GO:0035924[1.0];GO:0032508[1.0];GO:0090050[1.0];GO:0033031[1.0];GO:0014839[1.0];GO:0003727[1.0];GO:0045627[1.0];GO:0050727[1.0];GO:0046872[1.0];GO:0009725[1.0];GO:0007187[1.0]	0	0	0	0	0	0	0	0	0	313	Nomascus leucogenys	Annexin A1	A5A6M2	3.2e-46
NODE_224_length_313_cov_1.287500_g219_i0	9595	GO:0031625;GO:0003824;GO:0014823;GO:0043279;GO:0006122;GO:0004222;GO:0008121;GO:0055114;GO:0006119;GO:0006508;GO:0044877;GO:0009060;GO:0046872	9595:0.99,9544:0.99,9606:0.99,9601:0.981	GO:0031625[1.0];GO:0003824[1.0];GO:0014823[1.0];GO:0043279[1.0];GO:0006122[1.0];GO:0004222[1.0];GO:0008121[1.0];GO:0055114[1.0];GO:0006119[1.0];GO:0006508[1.0];GO:0044877[1.0];GO:0009060[1.0];GO:0046872[1.0]	0	0	0	0	0	0	0	0	0	313	Gorilla gorilla gorilla	Cytochrome b-c1 complex subunit 1, mitochondrial	P31930	1.9e-54
NODE_225_length_312_cov_1.401674_g220_i0	9606	GO:0003735;GO:0006614;GO:0003723;GO:0000184;GO:0006413;GO:0006412;GO:0005515	9606:0.937	GO:0003735[1.0];GO:0006614[1.0];GO:0003723[1.0];GO:0000184[1.0];GO:0006413[1.0];GO:0006412[1.0];GO:0005515[1.0]	0	0	0	0	0	0	0	0	0	312	Homo sapiens	60S ribosomal protein L28	P46779	2.4e-25
NODE_226_length_307_cov_1.102564_g221_i0	9606	GO:0042593;GO:0010469;GO:0030073;GO:0006915;GO:0005125	9606:1,9598:0.99,9595:0.99	GO:0042593[1.0];GO:0010469[1.0];GO:0030073[1.0];GO:0006915[1.0];GO:0005125[1.0]	0	0	0	0	0	0	0	0	0	307	Homo sapiens	Protein FAM3B	P58499	6.5e-52
NODE_227_length_307_cov_0.952991_g222_i0	9598	GO:0032872;GO:0070664;GO:0098869;GO:0071460;GO:0051771;GO:0043651;GO:0043508;GO:0000302;GO:0008144;GO:0008432;GO:0071638;GO:0071364;GO:0007417;GO:0032869;GO:0035731;GO:0010804;GO:0043407;GO:0071672;GO:0019901;GO:0032355;GO:0002674;GO:0033591;GO:0070372;GO:0035732;GO:0070373;GO:0035726;GO:0016740;GO:0071385;GO:0032720;GO:2001237;GO:0009890;GO:0043409;GO:0032930;GO:0031100;GO:0004602;GO:0014003;GO:0035730;GO:0048147;GO:0032873;GO:0006749;GO:0043200;GO:0009636;GO:1904706;GO:0006469;GO:0071222;GO:0032691;GO:0045471;GO:0005515;GO:0043295;GO:0019207;GO:0004364;GO:0006805;GO:0043066;GO:0043312;GO:0043124;GO:1901687;GO:0070026;GO:0031667	9598:1,9606:0.99,9595:0.99	GO:0032872[1.0];GO:0070664[1.0];GO:0098869[1.0];GO:0071460[1.0];GO:0051771[1.0];GO:0043651[1.0];GO:0043508[1.0];GO:0000302[1.0];GO:0008144[1.0];GO:0008432[1.0];GO:0071638[1.0];GO:0071364[1.0];GO:0007417[1.0];GO:0032869[1.0];GO:0035731[1.0];GO:0010804[1.0];GO:0043407[1.0];GO:0071672[1.0];GO:0019901[1.0];GO:0032355[1.0];GO:0002674[1.0];GO:0033591[1.0];GO:0070372[1.0];GO:0035732[1.0];GO:0070373[1.0];GO:0035726[1.0];GO:0016740[1.0];GO:0071385[1.0];GO:0032720[1.0];GO:2001237[1.0];GO:0009890[1.0];GO:0043409[1.0];GO:0032930[1.0];GO:0031100[1.0];GO:0004602[1.0];GO:0014003[1.0];GO:0035730[1.0];GO:0048147[1.0];GO:0032873[1.0];GO:0006749[1.0];GO:0043200[1.0];GO:0009636[1.0];GO:1904706[1.0];GO:0006469[1.0];GO:0071222[1.0];GO:0032691[1.0];GO:0045471[1.0];GO:0005515[1.0];GO:0043295[1.0];GO:0019207[1.0];GO:0004364[1.0];GO:0006805[1.0];GO:0043066[1.0];GO:0043312[1.0];GO:0043124[1.0];GO:1901687[1.0];GO:0070026[1.0];GO:0031667[1.0]	0	0	0	0	0	0	0	0	0	307	Pan troglodytes	GSTP1 isoform 1	H2R572	1.2e-53
NODE_228_length_305_cov_2.547414_g223_i0	10090	GO:0004672;GO:0007507;GO:0003924;GO:0008150;GO:0005524;GO:0008144;GO:0005516;GO:0071364;GO:0016310;GO:0051260;GO:0019901;GO:0016301;GO:0000049;GO:0003723;GO:0006414;GO:1903427;GO:0010976;GO:0003729;GO:0006412;GO:0003674;GO:0000166;GO:0010942;GO:0003746;GO:0005515;GO:0006468;GO:0005525;GO:1904714;GO:0043312	10090:1,10029:1,10141:1,9606:0.99,9541:0.979,13616:1,9483:1,9615:0.99,59894:1,9913:1,59463:1,9258:1,9796:1,9305:1,246437:1,109478:1,9646:1,9940:0.99,225400:1,59729:1,9669:1,10181:1,9544:1,9031:1,9598:0.99,8469:0.99,13735:0.99,8665:0.99,8631:0.99,8637:0.99,35024:0.99,10116:0.99,74398:0.979,28377:0.979,34998:0.979	GO:0004672[1.0];GO:0007507[1.0];GO:0003924[1.0];GO:0008150[1.0];GO:0005524[1.0];GO:0008144[1.0];GO:0005516[1.0];GO:0071364[1.0];GO:0016310[1.0];GO:0051260[1.0];GO:0019901[1.0];GO:0016301[1.0];GO:0000049[1.0];GO:0003723[1.0];GO:0006414[1.0];GO:1903427[1.0];GO:0010976[1.0];GO:0003729[1.0];GO:0006412[1.0];GO:0003674[1.0];GO:0000166[1.0];GO:0010942[1.0];GO:0003746[1.0];GO:0005515[1.0];GO:0006468[1.0];GO:0005525[1.0];GO:1904714[1.0];GO:0043312[1.0]	0	0	0	0	0	0	0	0	0	305	Mus musculus	Elongation factor 1-alpha 1	P10126	9.6e-48
NODE_229_length_305_cov_1.025862_g224_i0	243233	GO:0008150;GO:0003674	243233:0.667	GO:0008150[1.0];GO:0003674[1.0]	0	0	0	0	0	0	0	0	0	305	Methylococcus capsulatus str. Bath	Uncharacterized protein	Q603S8	1.3e-07
NODE_230_length_305_cov_1.004310_g225_i0	9606	GO:0046697;GO:0003677;GO:0008625;GO:0007283;GO:0006915;GO:0042177;GO:0005515;GO:1901837;GO:0042981	9606:0.98,9646:0.98,9986:0.98,9544:0.98,9669:0.98,9430:0.98,9601:0.98	GO:0046697[1.0];GO:0003677[1.0];GO:0008625[1.0];GO:0007283[1.0];GO:0006915[1.0];GO:0042177[1.0];GO:0005515[1.0];GO:1901837[1.0];GO:0042981[1.0]	0	0	0	0	0	0	0	0	0	305	Homo sapiens	Death effector domain-containing protein	O75618	7.8e-50
NODE_231_length_305_cov_1.000000_g226_i0	9595	GO:0033168;GO:0004521;GO:0021987;GO:0031643;GO:0036404;GO:0048754;GO:0001525;GO:0016075;GO:0030423;GO:0008150;GO:0055013;GO:0006396;GO:0048713;GO:0003677;GO:0005524;GO:0003725;GO:0000122;GO:0048812;GO:0048536;GO:0010660;GO:0031047;GO:0021675;GO:2000630;GO:0048255;GO:0001942;GO:0045589;GO:0070173;GO:0061309;GO:0009791;GO:0010626;GO:0006309;GO:0035116;GO:0010628;GO:0021591;GO:0042487;GO:0003723;GO:0004386;GO:2000736;GO:0008283;GO:0016891;GO:0060576;GO:0035280;GO:0016246;GO:0048565;GO:0030326;GO:0014040;GO:0035195;GO:0051216;GO:0014835;GO:0032290;GO:0035197;GO:0051225;GO:0030422;GO:0045944;GO:0051726;GO:0031054;GO:0030324;GO:0010468;GO:0070883;GO:0004530;GO:0035087;GO:0003674;GO:0048608;GO:0045069;GO:0000166;GO:0008593;GO:0004525;GO:0051607;GO:0045664;GO:0004518;GO:0003676;GO:0035279;GO:0061548;GO:0048856;GO:0031641;GO:0048730;GO:0005515;GO:0016787;GO:0010586;GO:0035264;GO:0031069;GO:0019827;GO:0035198;GO:0021522;GO:0004519;GO:0045595;GO:0010070;GO:0001932;GO:0021889;GO:0051252;GO:0007284;GO:0035196;GO:0090501;GO:0071335;GO:0060253;GO:0050727;GO:0046872;GO:0019904;GO:1990141;GO:0060119;GO:0090502;GO:2000628;GO:0050767	9595:0.99,9606:0.99,9402:0.99,9598:0.99,8845:0.98,225400:0.98,9483:0.98,9615:0.98,61853:0.98,59894:0.98,59729:0.98,452646:0.98,59463:0.98,9685:0.98,30611:0.98,9669:0.98,8729:0.98,8839:0.98,9796:0.98,9544:0.98,9646:0.98,109478:0.98,9031:0.98,9823:0.98,9103:0.98,9785:0.98,419612:0.98	GO:0033168[1.0];GO:0004521[1.0];GO:0021987[1.0];GO:0031643[1.0];GO:0036404[1.0];GO:0048754[1.0];GO:0001525[1.0];GO:0016075[1.0];GO:0030423[1.0];GO:0008150[1.0];GO:0055013[1.0];GO:0006396[1.0];GO:0048713[1.0];GO:0003677[1.0];GO:0005524[1.0];GO:0003725[1.0];GO:0000122[1.0];GO:0048812[1.0];GO:0048536[1.0];GO:0010660[1.0];GO:0031047[1.0];GO:0021675[1.0];GO:2000630[1.0];GO:0048255[1.0];GO:0001942[1.0];GO:0045589[1.0];GO:0070173[1.0];GO:0061309[1.0];GO:0009791[1.0];GO:0010626[1.0];GO:0006309[1.0];GO:0035116[1.0];GO:0010628[1.0];GO:0021591[1.0];GO:0042487[1.0];GO:0003723[1.0];GO:0004386[1.0];GO:2000736[1.0];GO:0008283[1.0];GO:0016891[1.0];GO:0060576[1.0];GO:0035280[1.0];GO:0016246[1.0];GO:0048565[1.0];GO:0030326[1.0];GO:0014040[1.0];GO:0035195[1.0];GO:0051216[1.0];GO:0014835[1.0];GO:0032290[1.0];GO:0035197[1.0];GO:0051225[1.0];GO:0030422[1.0];GO:0045944[1.0];GO:0051726[1.0];GO:0031054[1.0];GO:0030324[1.0];GO:0010468[1.0];GO:0070883[1.0];GO:0004530[1.0];GO:0035087[1.0];GO:0003674[1.0];GO:0048608[1.0];GO:0045069[1.0];GO:0000166[1.0];GO:0008593[1.0];GO:0004525[1.0];GO:0051607[1.0];GO:0045664[1.0];GO:0004518[1.0];GO:0003676[1.0];GO:0035279[1.0];GO:0061548[1.0];GO:0048856[1.0];GO:0031641[1.0];GO:0048730[1.0];GO:0005515[1.0];GO:0016787[1.0];GO:0010586[1.0];GO:0035264[1.0];GO:0031069[1.0];GO:0019827[1.0];GO:0035198[1.0];GO:0021522[1.0];GO:0004519[1.0];GO:0045595[1.0];GO:0010070[1.0];GO:0001932[1.0];GO:0021889[1.0];GO:0051252[1.0];GO:0007284[1.0];GO:0035196[1.0];GO:0090501[1.0];GO:0071335[1.0];GO:0060253[1.0];GO:0050727[1.0];GO:0046872[1.0];GO:0019904[1.0];GO:1990141[1.0];GO:0060119[1.0];GO:0090502[1.0];GO:2000628[1.0];GO:0050767[1.0]	0	0	0	0	0	0	0	0	0	305	Gorilla gorilla gorilla	Endoribonuclease Dicer	Q9UPY3	1.1e-54
NODE_233_length_304_cov_0.995671_g228_i0	10090	GO:0030036;GO:0045296;GO:0007010;GO:0017048;GO:0030866;GO:0003779;GO:0016043;GO:0022604	10090:1,9595:1,10029:1,10141:1,9986:1,9606:1,9402:1,13616:1,9483:1,9615:1,9913:1,59463:1,9685:1,9796:1,9305:1,43179:1,246437:1,9646:1,109478:1,9940:1,225400:1,61853:1,9669:1,30611:1,72004:1,10181:1,9544:1,9823:1,9785:1,9598:1,419612:1,9601:0.99,8469:0.99,59894:0.99,8839:0.99,13735:0.99,8665:0.99,9103:0.99,28377:0.99,59729:0.99	GO:0030036[1.0];GO:0045296[1.0];GO:0007010[1.0];GO:0017048[1.0];GO:0030866[1.0];GO:0003779[1.0];GO:0016043[1.0];GO:0022604[1.0]	0	0	0	0	0	0	0	0	0	304	Mus musculus	Formin-like protein 2	Q96PY5	3.9e-49
NODE_234_length_303_cov_1.752174_g229_i0	8469	GO:0050658;GO:0008584;GO:0016233;GO:0051385;GO:0042802;GO:0048709;GO:0000122;GO:0043047;GO:1990247;GO:0001069;GO:0097157;GO:0051028;GO:1990715;GO:0008380;GO:0003723;GO:0003730;GO:1990428;GO:0035722;GO:0048025;GO:0003729;GO:0030324;GO:0016070;GO:0006397;GO:1905663;GO:0003676;GO:0070182;GO:0005515;GO:0000398;GO:0031053;GO:0035198;GO:0006406;GO:1904358;GO:0098505;GO:0044806	8469:0.99,10090:0.98,9986:0.99,9606:0.99,9541:0.99,9483:0.99,61853:0.99,9913:0.99,59463:0.99,9669:0.99,9601:0.99,13735:0.99,9544:0.99,43179:0.99,246437:0.99,109478:0.98,10116:0.99,9646:0.99,9785:0.99,419612:0.99,9598:0.99,59894:0.98,59729:0.98,9258:0.98,8839:0.98,9305:0.98,9031:0.98,9103:0.98	GO:0050658[1.0];GO:0008584[1.0];GO:0016233[1.0];GO:0051385[1.0];GO:0042802[1.0];GO:0048709[1.0];GO:0000122[1.0];GO:0043047[1.0];GO:1990247[1.0];GO:0001069[1.0];GO:0097157[1.0];GO:0051028[1.0];GO:1990715[1.0];GO:0008380[1.0];GO:0003723[1.0];GO:0003730[1.0];GO:1990428[1.0];GO:0035722[1.0];GO:0048025[1.0];GO:0003729[1.0];GO:0030324[1.0];GO:0016070[1.0];GO:0006397[1.0];GO:1905663[1.0];GO:0003676[1.0];GO:0070182[1.0];GO:0005515[1.0];GO:0000398[1.0];GO:0031053[1.0];GO:0035198[1.0];GO:0006406[1.0];GO:1904358[1.0];GO:0098505[1.0];GO:0044806[1.0]	0	0	0	0	0	0	0	0	0	303	Chelonia mydas	Heterogeneous nuclear ribonucleoproteins A2/B1	P22626	4.6e-50
NODE_239_length_299_cov_1.676991_g234_i0	578455	GO:0003677;GO:0006351;GO:0008270	578455:0.488	GO:0003677[1.0];GO:0006351[1.0];GO:0008270[1.0]	0	0	0	0	0	0	0	0	0	299	Thielavia terrestris NRRL 8126	Uncharacterized protein	G2QW54	7.3e+00
NODE_240_length_299_cov_1.380531_g235_i0	226230	GO:0043457	226230:0.688	GO:0043457[1.0]	0	0	0	0	0	0	0	0	0	299	Saccharomyces kudriavzevii IFO 1802	YLR154W-A-like protein	J5PKU6	5.9e-10
NODE_241_length_299_cov_1.327434_g236_i0	9541	GO:0006869;GO:0008202;GO:0034384;GO:0045296;GO:0003723;GO:0008203;GO:0006629;GO:0003676;GO:0005515;GO:0008289	9541:1,9595:1,9544:1,9606:1,10116:0.99,10090:0.99,61853:0.99	GO:0006869[1.0];GO:0008202[1.0];GO:0034384[1.0];GO:0045296[1.0];GO:0003723[1.0];GO:0008203[1.0];GO:0006629[1.0];GO:0003676[1.0];GO:0005515[1.0];GO:0008289[1.0]	0	0	0	0	0	0	0	0	0	299	Macaca fascicularis	Vigilin	Q00341	6.5e-49
NODE_242_length_298_cov_11.648889_g237_i0	8090	GO:0003676	8090:0.41	GO:0003676[1.0]	0	0	0	0	0	0	0	0	0	298	Oryzias latipes	Human immunodeficiency virus type I enhancer binding protein 2b	H2LY84	6.6e-01
NODE_243_length_298_cov_2.240000_g238_i0	9595	GO:0032981;GO:0055114	9595:0.85	GO:0032981[1.0];GO:0055114[1.0]	0	0	0	0	0	0	0	0	0	298	Gorilla gorilla gorilla	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial	Q0MQC8	5.7e-13
NODE_244_length_297_cov_1.040179_g239_i0	9606	GO:0030335;GO:0019903;GO:0045217;GO:0021772;GO:0004672;GO:0071345;GO:0008285;GO:0008360;GO:0036006;GO:0005524;GO:0007169;GO:0019955;GO:0060603;GO:0016310;GO:0030316;GO:2000147;GO:0071902;GO:0004888;GO:0004714;GO:0031529;GO:0021879;GO:0016301;GO:0061098;GO:0007275;GO:0016740;GO:0048015;GO:0002376;GO:0042531;GO:0008283;GO:0005011;GO:0008284;GO:0009968;GO:0007165;GO:0046777;GO:0046488;GO:0000166;GO:0018108;GO:0042803;GO:0006954;GO:0004713;GO:0005515;GO:0045124;GO:0045087;GO:0038145;GO:0007411;GO:0030154;GO:0006468;GO:0043066;GO:2000249;GO:0019221;GO:0090197;GO:0030225;GO:0001934;GO:0030097;GO:0070374;GO:0030224	9606:0.99	GO:0030335[1.0];GO:0019903[1.0];GO:0045217[1.0];GO:0021772[1.0];GO:0004672[1.0];GO:0071345[1.0];GO:0008285[1.0];GO:0008360[1.0];GO:0036006[1.0];GO:0005524[1.0];GO:0007169[1.0];GO:0019955[1.0];GO:0060603[1.0];GO:0016310[1.0];GO:0030316[1.0];GO:2000147[1.0];GO:0071902[1.0];GO:0004888[1.0];GO:0004714[1.0];GO:0031529[1.0];GO:0021879[1.0];GO:0016301[1.0];GO:0061098[1.0];GO:0007275[1.0];GO:0016740[1.0];GO:0048015[1.0];GO:0002376[1.0];GO:0042531[1.0];GO:0008283[1.0];GO:0005011[1.0];GO:0008284[1.0];GO:0009968[1.0];GO:0007165[1.0];GO:0046777[1.0];GO:0046488[1.0];GO:0000166[1.0];GO:0018108[1.0];GO:0042803[1.0];GO:0006954[1.0];GO:0004713[1.0];GO:0005515[1.0];GO:0045124[1.0];GO:0045087[1.0];GO:0038145[1.0];GO:0007411[1.0];GO:0030154[1.0];GO:0006468[1.0];GO:0043066[1.0];GO:2000249[1.0];GO:0019221[1.0];GO:0090197[1.0];GO:0030225[1.0];GO:0001934[1.0];GO:0030097[1.0];GO:0070374[1.0];GO:0030224[1.0]	0	0	0	0	0	0	0	0	0	297	Homo sapiens	Macrophage colony-stimulating factor 1 receptor	P07333	4.2e-48
NODE_245_length_296_cov_2.421525_g240_i0	9606	GO:0043312	9606:1	GO:0043312[1.0]	0	0	0	0	0	0	0	0	0	296	Homo sapiens	Macrosialin	P34810	3.5e-39
NODE_246_length_296_cov_1.372197_g241_i0	61853	GO:0010744;GO:0010886;GO:0006911;GO:0005044;GO:0006898;GO:0097242;GO:0034381;GO:0030301;GO:0005515;GO:0010629;GO:0006897;GO:0042953;GO:0001540;GO:0030169	61853:0.98,9606:0.98,9595:0.969	GO:0010744[1.0];GO:0010886[1.0];GO:0006911[1.0];GO:0005044[1.0];GO:0006898[1.0];GO:0097242[1.0];GO:0034381[1.0];GO:0030301[1.0];GO:0005515[1.0];GO:0010629[1.0];GO:0006897[1.0];GO:0042953[1.0];GO:0001540[1.0];GO:0030169[1.0]	0	0	0	0	0	0	0	0	0	296	Nomascus leucogenys	Macrophage scavenger receptor types I and II	P21757	4.3e-45
NODE_247_length_296_cov_1.201794_g242_i0	9606	GO:0046718;GO:0090160;GO:0008626;GO:1902513;GO:0048102;GO:0001618;GO:0050821;GO:0072594;GO:0045954;GO:0005515;GO:0016032;GO:0043323;GO:0043312;GO:0019904;GO:0019899	9606:0.988	GO:0046718[1.0];GO:0090160[1.0];GO:0008626[1.0];GO:1902513[1.0];GO:0048102[1.0];GO:0001618[1.0];GO:0050821[1.0];GO:0072594[1.0];GO:0045954[1.0];GO:0005515[1.0];GO:0016032[1.0];GO:0043323[1.0];GO:0043312[1.0];GO:0019904[1.0];GO:0019899[1.0]	0	0	0	0	0	0	0	0	0	296	Homo sapiens	Lysosome-associated membrane glycoprotein 1	P11279	1.1e-37
NODE_248_length_296_cov_1.049327_g243_i0	10116	GO:0051015;GO:0034021;GO:0030041;GO:0090314;GO:2000251;GO:0035254;GO:0071364;GO:0071933;GO:0014911;GO:0051491;GO:1905926;GO:0030833;GO:0034314;GO:0072752;GO:0035650;GO:0071803;GO:0036120;GO:0003779;GO:0005515;GO:0070301;GO:0070528;GO:0010592;GO:0051117;GO:1990090;GO:0044877;GO:0019894;GO:0005200;GO:2000814	10116:0.986	GO:0051015[1.0];GO:0034021[1.0];GO:0030041[1.0];GO:0090314[1.0];GO:2000251[1.0];GO:0035254[1.0];GO:0071364[1.0];GO:0071933[1.0];GO:0014911[1.0];GO:0051491[1.0];GO:1905926[1.0];GO:0030833[1.0];GO:0034314[1.0];GO:0072752[1.0];GO:0035650[1.0];GO:0071803[1.0];GO:0036120[1.0];GO:0003779[1.0];GO:0005515[1.0];GO:0070301[1.0];GO:0070528[1.0];GO:0010592[1.0];GO:0051117[1.0];GO:1990090[1.0];GO:0044877[1.0];GO:0019894[1.0];GO:0005200[1.0];GO:2000814[1.0]	0	0	0	0	0	0	0	0	0	296	Rattus norvegicus	Actin-related protein 2/3 complex subunit 2	P85970	4.5e-34
NODE_249_length_296_cov_1.031390_g244_i0	9595	GO:0030350;GO:0010040;GO:0009791;GO:0008198;GO:0003723;GO:0006099;GO:0016829;GO:0051538;GO:0051536;GO:0050892;GO:0010468;GO:0003994;GO:0006101;GO:0006879;GO:0005515;GO:0051539;GO:0006417;GO:0046872	9595:1,9606:1,61853:1,9598:1,9601:0.99,9544:0.99,9541:0.99,72004:0.99,9940:0.99,9913:0.99	GO:0030350[1.0];GO:0010040[1.0];GO:0009791[1.0];GO:0008198[1.0];GO:0003723[1.0];GO:0006099[1.0];GO:0016829[1.0];GO:0051538[1.0];GO:0051536[1.0];GO:0050892[1.0];GO:0010468[1.0];GO:0003994[1.0];GO:0006101[1.0];GO:0006879[1.0];GO:0005515[1.0];GO:0051539[1.0];GO:0006417[1.0];GO:0046872[1.0]	0	0	0	0	0	0	0	0	0	296	Gorilla gorilla gorilla	Cytoplasmic aconitate hydratase	P21399	1.5e-50
